route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,bikes_allowed
107-247,NOV25-AlbRMB-Weekday-15,13039136-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039137-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039138-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039139-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039140-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039141-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039142-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039143-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039144-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039145-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039146-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039147-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039148-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039149-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039150-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039151-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039152-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039153-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039154-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039155-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039156-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039157-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
107-247,NOV25-AlbRMB-Weekday-15,13039158-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Glenmont",1,1070072,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039159-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039160-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039161-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands via Plug Power",1,130749,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039162-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039163-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039164-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039165-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands via Plug Power",1,130749,1,1
125-247,NOV25-AlbRMB-Weekday-15,13039166-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,1250356,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039167-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039168-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039169-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039170-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039171-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
125-247,NOV25-AlbRMB-Weekday-15,13039172-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,1250356,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039173-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039174-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039175-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
125-247,NOV25-AlbRMB-Weekday-15,13039176-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,1250356,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039177-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039178-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
125-247,NOV25-AlbRMB-Weekday-15,13039179-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,1250356,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039180-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039181-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039182-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039183-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039184-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
125-247,NOV25-AlbRMB-Weekday-15,13039185-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,1250356,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039186-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039187-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039188-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039189-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039190-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
125-247,NOV25-AlbRMB-Weekday-15,13039191-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,1250356,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039192-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039193-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039194-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039195-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
125-247,NOV25-AlbRMB-Weekday-15,13039196-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,1250356,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039197-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039198-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039199-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039200-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
125-247,NOV25-AlbRMB-Weekday-15,13039201-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,1250356,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039202-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039203-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039204-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039205-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039206-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
125-247,NOV25-AlbRMB-Weekday-15,13039207-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,1250356,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039208-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039209-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039210-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
125-247,NOV25-AlbRMB-Weekday-15,13039211-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,1250356,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039212-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039213-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039214-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039215-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
125-247,NOV25-AlbRMB-Weekday-15,13039216-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,1250356,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039217-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039218-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039219-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039220-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands via Plug Power",1,130749,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039221-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039222-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
125-247,NOV25-AlbRMB-Weekday-15,13039223-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,1250356,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039224-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039225-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039226-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
125-247,NOV25-AlbRMB-Weekday-15,13039227-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,1250356,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039228-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039229-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039230-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039231-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
125-247,NOV25-AlbRMB-Weekday-15,13039232-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,1250356,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039233-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039234-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039235-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039236-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039237-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
125-247,NOV25-AlbRMB-Weekday-15,13039238-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,1250356,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039239-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039240-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039241-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
125-247,NOV25-AlbRMB-Weekday-15,13039242-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,1250356,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039243-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039244-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039245-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039246-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
125-247,NOV25-AlbRMB-Weekday-15,13039247-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,1250356,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039248-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039249-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039250-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039251-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039252-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
125-247,NOV25-AlbRMB-Weekday-15,13039253-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,1250356,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039254-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039255-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
125-247,NOV25-AlbRMB-Weekday-15,13039256-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,1250356,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039257-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039258-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039259-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039260-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039261-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039262-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039263-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039264-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039265-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039266-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039267-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039268-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039269-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039270-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands via Plug Power",1,130749,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039271-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039272-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039273-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039274-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10576,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039275-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039276-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Slingerlands",1,130748,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039277-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039278-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039279-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039280-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039281-NOV25-AlbRMB-Weekday-15,"Downtown Albany to Colonie Center",1,10577,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039282-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039283-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039284-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039285-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039286-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039287-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039288-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039289-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039290-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039291-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039292-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039293-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039294-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039295-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039296-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039297-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039298-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039299-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039300-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039301-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039302-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039303-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039304-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039305-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039306-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039307-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039308-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039309-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039310-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039311-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039312-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039313-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039314-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039315-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039316-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039317-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039318-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039319-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039320-NOV25-AlbRMB-Weekday-15,"Slingerlands to Downtown Albany",0,130704,1,1
1-247,NOV25-AlbRMB-Weekday-15,13039321-NOV25-AlbRMB-Weekday-15,"Colonie Center to Downtown Albany",0,10574,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039322-NOV25-AlbRMB-Weekday-15,"Slingerlands to Downtown Albany",0,130704,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039323-NOV25-AlbRMB-Weekday-15,"Slingerlands to Downtown Albany",0,130704,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039324-NOV25-AlbRMB-Weekday-15,"Slingerlands to Downtown Albany via Plug Power",0,130737,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039325-NOV25-AlbRMB-Weekday-15,"Slingerlands to Downtown Albany",0,130704,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039326-NOV25-AlbRMB-Weekday-15,"Slingerlands to Downtown Albany",0,130704,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039327-NOV25-AlbRMB-Weekday-15,"Slingerlands to Downtown Albany",0,130704,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039328-NOV25-AlbRMB-Weekday-15,"Slingerlands to Downtown Albany",0,130704,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039329-NOV25-AlbRMB-Weekday-15,"Slingerlands to Downtown Albany",0,130704,1,1
13-247,NOV25-AlbRMB-Weekday-15,13039330-NOV25-AlbRMB-Weekday-15,"Slingerlands to Downtown Albany",0,130704,1,1
